Date,Product,Category,UnitsSold,UnitPrice,Revenue,PromoUsed,Channel,CustomerID
2025-03-25,"Vitamin C Serum",skincare,2,30,60,True,Instagram,CUST6578
2025-03-25,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST7906
2025-03-25,"Face Mask",skincare,4,18,72,False,Instagram,CUST4329
2025-03-25,"Lip Gloss",makeup,1,12,12,False,In-Store,CUST1737
2025-03-25,"Edge Control",haircare,4,15,60,False,In-Store,CUST2888
2025-03-25,"Brow Pencil",makeup,3,10,30,False,In-Store,CUST1748
2025-03-25,"Edge Control",haircare,3,15,45,False,In-Store,CUST7643
2025-03-25,"Brow Pencil",makeup,1,10,10,False,In-Store,CUST8777
2025-03-25,"Vitamin C Serum",skincare,1,30,30,True,In-Store,CUST2222
2025-03-25,"Vitamin C Serum",skincare,3,30,90,True,Instagram,CUST8490
2025-03-25,"Body Scrub",skincare,4,20,80,False,Instagram,CUST2325
2025-03-25,"Vitamin C Serum",skincare,2,30,60,False,In-Store,CUST3722
2025-03-25,"Lip Gloss",makeup,1,12,12,True,In-Store,CUST2242
2025-03-25,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST2918
2025-03-26,"Lip Gloss",makeup,4,12,48,False,In-Store,CUST2824
2025-03-26,"Vitamin C Serum",skincare,4,30,120,True,In-Store,CUST2721
2025-03-26,"Hair Growth Oil",haircare,1,22,22,True,Instagram,CUST5210
2025-03-26,"Edge Control",haircare,1,15,15,False,In-Store,CUST7382
2025-03-26,"Face Mask",skincare,2,18,36,False,Instagram,CUST9424
2025-03-26,"Shea Body Butter",skincare,3,25,75,False,Instagram,CUST9880
2025-03-26,"Face Mask",skincare,1,18,18,False,In-Store,CUST5259
2025-03-26,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST1823
2025-03-26,"Vitamin C Serum",skincare,4,30,120,False,Instagram,CUST8420
2025-03-26,"Face Mask",skincare,2,18,36,False,In-Store,CUST6534
2025-03-26,"Hair Growth Oil",haircare,2,22,44,False,In-Store,CUST4718
2025-03-26,"Face Mask",skincare,2,18,36,False,Instagram,CUST4641
2025-03-26,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST8174
2025-03-26,"Lip Gloss",makeup,4,12,48,True,Instagram,CUST5335
2025-03-26,"Body Scrub",skincare,2,20,40,False,In-Store,CUST6494
2025-03-26,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST7273
2025-03-26,"Body Scrub",skincare,1,20,20,False,In-Store,CUST4994
2025-03-26,"Shea Body Butter",skincare,3,25,75,True,In-Store,CUST2736
2025-03-26,"Hair Growth Oil",haircare,3,22,66,False,Instagram,CUST8002
2025-03-26,"Edge Control",haircare,1,15,15,True,Instagram,CUST2054
2025-03-26,"Lip Gloss",makeup,1,12,12,False,Instagram,CUST1667
2025-03-26,"Edge Control",haircare,3,15,45,True,In-Store,CUST5070
2025-03-26,"Brow Pencil",makeup,3,10,30,False,In-Store,CUST4620
2025-03-26,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST2075
2025-03-26,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST9047
2025-03-26,"Edge Control",haircare,2,15,30,False,In-Store,CUST8574
2025-03-26,"Vitamin C Serum",skincare,4,30,120,False,Instagram,CUST9445
2025-03-26,"Face Mask",skincare,1,18,18,False,Instagram,CUST2231
2025-03-27,"Edge Control",haircare,2,15,30,False,In-Store,CUST7755
2025-03-27,"Shea Body Butter",skincare,2,25,50,True,In-Store,CUST5598
2025-03-27,"Hair Growth Oil",haircare,1,22,22,True,In-Store,CUST3735
2025-03-27,"Hair Growth Oil",haircare,4,22,88,False,Instagram,CUST1974
2025-03-27,"Body Scrub",skincare,4,20,80,True,Instagram,CUST5211
2025-03-27,"Edge Control",haircare,3,15,45,True,In-Store,CUST2341
2025-03-27,"Edge Control",haircare,1,15,15,False,Instagram,CUST3803
2025-03-27,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST9795
2025-03-27,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST4385
2025-03-27,"Shea Body Butter",skincare,3,25,75,False,Instagram,CUST3835
2025-03-27,"Edge Control",haircare,3,15,45,True,In-Store,CUST9353
2025-03-27,"Edge Control",haircare,3,15,45,False,In-Store,CUST2963
2025-03-27,"Lip Gloss",makeup,2,12,24,True,In-Store,CUST4061
2025-03-27,"Lip Gloss",makeup,2,12,24,False,Instagram,CUST9101
2025-03-27,"Edge Control",haircare,4,15,60,True,In-Store,CUST5607
2025-03-27,"Edge Control",haircare,2,15,30,False,In-Store,CUST3362
2025-03-27,"Edge Control",haircare,1,15,15,False,Instagram,CUST9073
2025-03-27,"Brow Pencil",makeup,3,10,30,False,Instagram,CUST1686
2025-03-27,"Shea Body Butter",skincare,2,25,50,False,Instagram,CUST5647
2025-03-27,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST4391
2025-03-27,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST3739
2025-03-27,"Edge Control",haircare,4,15,60,False,In-Store,CUST1877
2025-03-27,"Vitamin C Serum",skincare,3,30,90,True,Instagram,CUST1292
2025-03-27,"Edge Control",haircare,4,15,60,False,In-Store,CUST3686
2025-03-28,"Hair Growth Oil",haircare,3,22,66,False,Instagram,CUST3488
2025-03-28,"Lip Gloss",makeup,1,12,12,False,Instagram,CUST5439
2025-03-28,"Edge Control",haircare,4,15,60,False,In-Store,CUST8869
2025-03-28,"Brow Pencil",makeup,1,10,10,False,In-Store,CUST4384
2025-03-28,"Lip Gloss",makeup,3,12,36,False,Instagram,CUST1028
2025-03-28,"Vitamin C Serum",skincare,2,30,60,False,Instagram,CUST7948
2025-03-28,"Shea Body Butter",skincare,1,25,25,False,Instagram,CUST6062
2025-03-28,"Shea Body Butter",skincare,2,25,50,False,Instagram,CUST4581
2025-03-28,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST1614
2025-03-28,"Vitamin C Serum",skincare,3,30,90,False,Instagram,CUST1358
2025-03-28,"Vitamin C Serum",skincare,2,30,60,False,In-Store,CUST4696
2025-03-28,"Body Scrub",skincare,1,20,20,False,In-Store,CUST4808
2025-03-28,"Body Scrub",skincare,3,20,60,False,In-Store,CUST1091
2025-03-28,"Hair Growth Oil",haircare,3,22,66,True,In-Store,CUST9128
2025-03-28,"Body Scrub",skincare,4,20,80,True,In-Store,CUST9990
2025-03-28,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST3979
2025-03-28,"Brow Pencil",makeup,1,10,10,False,In-Store,CUST8320
2025-03-28,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST2699
2025-03-28,"Brow Pencil",makeup,2,10,20,False,In-Store,CUST5086
2025-03-28,"Hair Growth Oil",haircare,1,22,22,False,In-Store,CUST2079
2025-03-28,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST8951
2025-03-28,"Face Mask",skincare,4,18,72,True,In-Store,CUST6463
2025-03-28,"Vitamin C Serum",skincare,3,30,90,False,Instagram,CUST2102
2025-03-29,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST9780
2025-03-29,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST9002
2025-03-29,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST5798
2025-03-29,"Vitamin C Serum",skincare,2,30,60,True,Instagram,CUST3986
2025-03-29,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST9022
2025-03-29,"Body Scrub",skincare,4,20,80,True,In-Store,CUST5833
2025-03-29,"Edge Control",haircare,2,15,30,True,Instagram,CUST5311
2025-03-29,"Vitamin C Serum",skincare,4,30,120,True,Instagram,CUST2209
2025-03-29,"Body Scrub",skincare,1,20,20,True,In-Store,CUST9625
2025-03-29,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST8001
2025-03-29,"Face Mask",skincare,4,18,72,False,In-Store,CUST9444
2025-03-29,"Face Mask",skincare,2,18,36,False,In-Store,CUST6435
2025-03-29,"Shea Body Butter",skincare,2,25,50,True,Instagram,CUST4241
2025-03-29,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST2587
2025-03-29,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST5409
2025-03-29,"Lip Gloss",makeup,4,12,48,True,Instagram,CUST8990
2025-03-29,"Hair Growth Oil",haircare,1,22,22,True,In-Store,CUST4301
2025-03-29,"Brow Pencil",makeup,3,10,30,False,In-Store,CUST2079
2025-03-29,"Body Scrub",skincare,3,20,60,False,In-Store,CUST9795
2025-03-29,"Vitamin C Serum",skincare,2,30,60,True,Instagram,CUST7214
2025-03-29,"Shea Body Butter",skincare,3,25,75,False,In-Store,CUST9791
2025-03-29,"Edge Control",haircare,2,15,30,True,In-Store,CUST8833
2025-03-29,"Vitamin C Serum",skincare,3,30,90,True,In-Store,CUST5864
2025-03-29,"Face Mask",skincare,3,18,54,True,Instagram,CUST5566
2025-03-29,"Vitamin C Serum",skincare,1,30,30,False,In-Store,CUST1789
2025-03-29,"Shea Body Butter",skincare,4,25,100,True,In-Store,CUST1864
2025-03-29,"Shea Body Butter",skincare,4,25,100,False,In-Store,CUST9215
2025-03-29,"Body Scrub",skincare,4,20,80,True,Instagram,CUST8959
2025-03-29,"Face Mask",skincare,1,18,18,True,In-Store,CUST1421
2025-03-29,"Lip Gloss",makeup,2,12,24,False,Instagram,CUST2834
2025-03-29,"Hair Growth Oil",haircare,1,22,22,False,In-Store,CUST2308
2025-03-29,"Lip Gloss",makeup,3,12,36,True,Instagram,CUST7121
2025-03-29,"Hair Growth Oil",haircare,2,22,44,False,In-Store,CUST2439
2025-03-29,"Face Mask",skincare,2,18,36,False,In-Store,CUST7777
2025-03-29,"Vitamin C Serum",skincare,2,30,60,True,In-Store,CUST9934
2025-03-29,"Vitamin C Serum",skincare,3,30,90,False,In-Store,CUST1109
2025-03-29,"Body Scrub",skincare,1,20,20,False,In-Store,CUST7499
2025-03-29,"Brow Pencil",makeup,4,10,40,False,In-Store,CUST1104
2025-03-29,"Shea Body Butter",skincare,4,25,100,False,Instagram,CUST1298
2025-03-29,"Lip Gloss",makeup,3,12,36,False,In-Store,CUST7382
2025-03-29,"Body Scrub",skincare,3,20,60,False,In-Store,CUST1370
2025-03-29,"Shea Body Butter",skincare,1,25,25,False,Instagram,CUST4196
2025-03-29,"Hair Growth Oil",haircare,1,22,22,False,Instagram,CUST9572
2025-03-30,"Shea Body Butter",skincare,1,25,25,False,In-Store,CUST3691
2025-03-30,"Hair Growth Oil",haircare,1,22,22,False,In-Store,CUST9023
2025-03-30,"Hair Growth Oil",haircare,2,22,44,True,Instagram,CUST2224
2025-03-30,"Hair Growth Oil",haircare,4,22,88,False,Instagram,CUST1832
2025-03-30,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST1440
2025-03-30,"Vitamin C Serum",skincare,1,30,30,True,In-Store,CUST7696
2025-03-30,"Hair Growth Oil",haircare,3,22,66,True,In-Store,CUST4034
2025-03-30,"Shea Body Butter",skincare,1,25,25,True,Instagram,CUST3107
2025-03-30,"Vitamin C Serum",skincare,1,30,30,True,In-Store,CUST5677
2025-03-30,"Hair Growth Oil",haircare,1,22,22,True,Instagram,CUST2465
2025-03-30,"Shea Body Butter",skincare,2,25,50,False,Instagram,CUST2689
2025-03-30,"Hair Growth Oil",haircare,4,22,88,True,Instagram,CUST5541
2025-03-30,"Brow Pencil",makeup,4,10,40,True,In-Store,CUST5521
2025-03-30,"Lip Gloss",makeup,1,12,12,False,Instagram,CUST2129
2025-03-30,"Hair Growth Oil",haircare,3,22,66,False,In-Store,CUST8232
2025-03-30,"Lip Gloss",makeup,3,12,36,True,Instagram,CUST7523
2025-03-30,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST9974
2025-03-31,"Lip Gloss",makeup,1,12,12,True,In-Store,CUST6087
2025-03-31,"Brow Pencil",makeup,3,10,30,False,Instagram,CUST2616
2025-03-31,"Body Scrub",skincare,3,20,60,False,Instagram,CUST7458
2025-03-31,"Lip Gloss",makeup,2,12,24,False,In-Store,CUST2936
2025-03-31,"Brow Pencil",makeup,3,10,30,False,In-Store,CUST4203
2025-03-31,"Body Scrub",skincare,4,20,80,False,Instagram,CUST8382
2025-03-31,"Hair Growth Oil",haircare,4,22,88,False,Instagram,CUST4349
2025-03-31,"Shea Body Butter",skincare,2,25,50,True,In-Store,CUST1583
2025-03-31,"Vitamin C Serum",skincare,4,30,120,False,In-Store,CUST8083
2025-03-31,"Shea Body Butter",skincare,4,25,100,False,In-Store,CUST6285
2025-03-31,"Edge Control",haircare,3,15,45,False,In-Store,CUST1788
2025-03-31,"Edge Control",haircare,2,15,30,True,In-Store,CUST6273
2025-03-31,"Shea Body Butter",skincare,2,25,50,False,In-Store,CUST7902
2025-03-31,"Edge Control",haircare,4,15,60,False,In-Store,CUST7745
2025-03-31,"Shea Body Butter",skincare,3,25,75,False,Instagram,CUST6298
